fec_ppto_month;Ship Mode;Region;Product ID;imp_ppto_ganancia
201604;Standard Class;West;OFF-BI-10000174;3,4104
201604;Standard Class;West;OFF-BI-10000315;-21,30678
201604;Standard Class;West;OFF-BI-10003314;2,23648
201604;Standard Class;West;OFF-BI-10003712;12,430647
201604;Standard Class;West;OFF-BI-10004140;1,347
201604;Standard Class;West;OFF-BI-10004593;81,744
201604;Standard Class;West;OFF-BI-10004995;-1425,228728
201604;Standard Class;West;OFF-EN-10002973;7,139328
201604;Standard Class;West;OFF-FA-10002280;11,808
201604;Standard Class;West;OFF-FA-10003112;11,144625
201604;Standard Class;West;OFF-PA-10001934;14,351904
201604;Standard Class;West;OFF-PA-10001970;10,245204
201604;Standard Class;West;OFF-ST-10000991;12,278796
201604;Standard Class;West;OFF-SU-10000646;-150,375472
201604;Standard Class;West;OFF-SU-10000946;20,550096
201604;Standard Class;West;OFF-SU-10001218;16,44804
201604;Standard Class;West;OFF-SU-10002522;2,115376
201604;Standard Class;West;OFF-SU-10003505;-32,32494
201604;Standard Class;West;TEC-AC-10001908;30,446955
201604;Standard Class;West;TEC-AC-10001990;57,662388
201604;Standard Class;West;TEC-PH-10000141;-30,764538
201604;Standard Class;West;TEC-PH-10000673;122,285184
201604;Standard Class;West;TEC-PH-10004774;0,93528
201605;First Class;Central;FUR-TA-10004534;-117,91893
201605;First Class;Central;OFF-BI-10002954;-1,970584
201605;First Class;Central;OFF-BI-10003638;-37,3842
201605;First Class;Central;OFF-LA-10001569;1,126476
201605;First Class;Central;OFF-PA-10002751;6,37767
201605;First Class;East;FUR-FU-10001876;12,160512
201605;First Class;East;OFF-LA-10000081;1,617
201605;First Class;East;OFF-PA-10000565;51,568776
201605;First Class;East;OFF-ST-10002554;-30,8133
201605;First Class;East;TEC-AC-10002637;-58,964724
201605;First Class;East;TEC-AC-10003832;31,655715
201605;First Class;East;TEC-CO-10001046;62,9991
201605;First Class;East;TEC-MA-10003589;-171,551952
201605;First Class;South;OFF-BI-10000848;-2,75688
201605;First Class;South;OFF-PA-10003641;30,94374
201605;First Class;South;OFF-PA-10003971;4,16208
201605;First Class;West;FUR-FU-10003975;14,55216
201605;First Class;West;FUR-FU-10004973;-9,054504
201605;First Class;West;FUR-TA-10003392;281,879136
201605;First Class;West;FUR-TA-10003748;6,647766
201605;First Class;West;OFF-BI-10000279;-4,434705
201605;First Class;West;OFF-BI-10001890;1,90456
201605;First Class;West;OFF-BI-10003784;2,5872
201605;First Class;West;OFF-FA-10000936;1,751925
201605;First Class;West;OFF-LA-10002475;6,321688
201605;First Class;West;OFF-PA-10000791;9,6354
201605;First Class;West;OFF-PA-10002751;2,71791
201605;First Class;West;OFF-SU-10000381;21,167216
201605;First Class;West;TEC-AC-10003832;30,154926
201605;First Class;West;TEC-PH-10003555;-12,042162
201605;Same Day;Central;OFF-PA-10002986;3,36672
201605;Same Day;Central;OFF-PA-10004327;84,61056
201605;Same Day;Central;OFF-PA-10004451;3,411072
201605;Same Day;Central;OFF-ST-10000649;1,1932
201605;Same Day;Central;OFF-ST-10002011;88,910199
201605;Same Day;Central;OFF-SU-10000898;21,3643
201605;Same Day;Central;TEC-AC-10001465;7,11872
201605;Same Day;Central;TEC-AC-10003832;50,649144
201605;Same Day;East;OFF-BI-10000315;18,663372
201605;Same Day;East;OFF-ST-10001580;11,95404
201605;Same Day;East;OFF-SU-10001218;17,52408
201605;Same Day;South;TEC-PH-10001530;90,36235
201605;Same Day;West;FUR-CH-10001973;-63,92448
201605;Same Day;West;FUR-FU-10002937;22,32675
201605;Same Day;West;OFF-LA-10004345;5,413275
201605;Same Day;West;OFF-PA-10004040;4,058028
201605;Same Day;West;OFF-PA-10004621;4,318272
201605;Same Day;West;TEC-AC-10000109;10,86206
201605;Same Day;West;TEC-AC-10000580;-8,63892
201605;Same Day;West;TEC-PH-10002293;7,27636
201605;Second Class;Central;FUR-CH-10002024;546,7644
201605;Second Class;Central;OFF-AP-10001205;14,796768
201605;Second Class;Central;OFF-AR-10000716;4,874688
201605;Second Class;Central;OFF-BI-10000301;-5,33128
201605;Second Class;Central;OFF-PA-10000697;4,803792
201605;Second Class;Central;OFF-PA-10000994;150,984
201605;Second Class;Central;OFF-PA-10001497;50,090544
201605;Second Class;Central;OFF-PA-10001790;60,876288
201605;Second Class;Central;OFF-PA-10003936;9,704448
201605;Second Class;Central;TEC-PH-10001795;-91,75852
201605;Second Class;East;FUR-FU-10001488;43,23984
201605;Second Class;East;FUR-TA-10001676;-1,315128
201605;Second Class;East;OFF-ST-10000532;11,08224
201605;Second Class;East;TEC-AC-10001267;9,7038
201605;Second Class;South;OFF-BI-10002557;9,21375
201605;Second Class;South;OFF-PA-10004971;8,07177
201605;Second Class;South;TEC-PH-10000984;235,97196
201605;Second Class;West;FUR-FU-10002116;21,976668
201605;Second Class;West;OFF-AR-10003514;9,1938
201605;Second Class;West;OFF-LA-10002195;14,503104
201605;Standard Class;Central;FUR-CH-10000422;-29,426166
201605;Standard Class;Central;FUR-CH-10003298;-89,118792
201605;Standard Class;Central;FUR-FU-10000576;291,88744
201605;Standard Class;Central;FUR-FU-10001379;-13,082112
201605;Standard Class;Central;FUR-FU-10002088;13,464612
201605;Standard Class;Central;FUR-FU-10004848;9,882355
201605;Standard Class;Central;FUR-TA-10003748;-18,723296
201605;Standard Class;Central;OFF-AP-10000891;94,4064
201605;Standard Class;Central;OFF-AP-10002082;4,70448
201605;Standard Class;Central;OFF-AP-10003217;179,231936
201605;Standard Class;Central;OFF-AR-10000462;3,784
201605;Standard Class;Central;OFF-AR-10001860;2,4984
201605;Standard Class;Central;OFF-AR-10001919;0,189504
201605;Standard Class;Central;OFF-AR-10003056;4,53038
201605;Standard Class;Central;OFF-AR-10003856;2,558712
201605;Standard Class;Central;OFF-AR-10004022;6,15258
201605;Standard Class;Central;OFF-AR-10004602;20,341552
201605;Standard Class;Central;OFF-BI-10000069;-25,072704
201605;Standard Class;Central;OFF-BI-10000773;-3,916968
201605;Standard Class;Central;OFF-BI-10001718;281,460816
201605;Standard Class;Central;OFF-BI-10001757;-1,775136
201605;Standard Class;Central;OFF-BI-10002215;5,24264
201605;Standard Class;Central;OFF-BI-10002393;3,402672
201605;Standard Class;Central;OFF-BI-10004140;-2,3348
201605;Standard Class;Central;OFF-BI-10004728;4,661904
201605;Standard Class;Central;OFF-BI-10004817;3,387944
201605;Standard Class;Central;OFF-EN-10002973;9,547776
201605;Standard Class;Central;OFF-FA-10004248;1,233936
201605;Standard Class;Central;OFF-PA-10000575;6,524088
201605;Standard Class;Central;OFF-PA-10001001;30,527064
201605;Standard Class;Central;OFF-PA-10001846;6,03432
201605;Standard Class;Central;OFF-PA-10002581;17,3488
201605;Standard Class;Central;OFF-PA-10003790;59,676352
201605;Standard Class;Central;OFF-PA-10004621;3,701376
201605;Standard Class;Central;TEC-AC-10002217;9,00144
201605;Standard Class;Central;TEC-AC-10002399;36,21408
201605;Standard Class;Central;TEC-AC-10004510;-2,84664
201605;Standard Class;Central;TEC-MA-10000112;143,784
201605;Standard Class;Central;TEC-MA-10001972;42,7176
201605;Standard Class;Central;TEC-PH-10001198;14,974875
201605;Standard Class;Central;TEC-PH-10001336;63,59207
201605;Standard Class;Central;TEC-PH-10001918;20,904096
201605;Standard Class;Central;TEC-PH-10004165;106,916112
201605;Standard Class;Central;TEC-PH-10004614;94,875
201605;Standard Class;East;FUR-CH-10002304;9,23589
201605;Standard Class;East;FUR-FU-10000320;3,703392
201605;Standard Class;East;FUR-FU-10000629;15,116598
201605;Standard Class;East;FUR-FU-10000732;4,260352
201605;Standard Class;East;FUR-FU-10001085;11,78307
201605;Standard Class;East;FUR-FU-10001617;10,46656
201605;Standard Class;East;FUR-FU-10002191;-1,658448
201605;Standard Class;East;FUR-FU-10002253;98,80494
201605;Standard Class;East;FUR-FU-10002396;8,468856
201605;Standard Class;East;FUR-FU-10003247;-23,554246
201605;Standard Class;East;FUR-TA-10002645;433,2552
201605;Standard Class;East;OFF-AP-10000390;-98,7876
201605;Standard Class;East;OFF-AP-10001366;23,242464
201605;Standard Class;East;OFF-AP-10002222;2,411127
201605;Standard Class;East;OFF-AP-10002403;-60,60177
201605;Standard Class;East;OFF-AR-10001955;7,1424
201605;Standard Class;East;OFF-AR-10002467;0,463092
201605;Standard Class;East;OFF-AR-10003217;2,519328
201605;Standard Class;East;OFF-AR-10003732;0,36696
201605;Standard Class;East;OFF-BI-10000014;-3,924327
201605;Standard Class;East;OFF-BI-10001670;39,0195
201605;Standard Class;East;OFF-BI-10001718;-51,651054
201605;Standard Class;East;OFF-BI-10002309;-11,097504
201605;Standard Class;East;OFF-BI-10002353;-23,90112
201605;Standard Class;East;OFF-BI-10002414;-8,126958
201605;Standard Class;East;OFF-BI-10002852;-18,596032
201605;Standard Class;East;OFF-BI-10004002;-5,93736
201605;Standard Class;East;OFF-BI-10004728;4,523088
201605;Standard Class;East;OFF-EN-10001535;1,90944
201605;Standard Class;East;OFF-EN-10003134;4,16976
201605;Standard Class;East;OFF-LA-10001297;21,46176
201605;Standard Class;East;OFF-PA-10000533;5,535456
201605;Standard Class;East;OFF-PA-10001526;2,830632
201605;Standard Class;East;OFF-PA-10002689;8,491392
201605;Standard Class;East;OFF-PA-10004327;29,5064
201605;Standard Class;East;OFF-PA-10004675;6,25094
201605;Standard Class;East;OFF-PA-10004983;12,845952
201605;Standard Class;East;OFF-ST-10001490;82,45314
201605;Standard Class;East;OFF-ST-10001496;98,275626
201605;Standard Class;East;OFF-ST-10002574;0
201605;Standard Class;East;OFF-ST-10004804;-22,692384
201605;Standard Class;East;TEC-AC-10003033;738,23013
201605;Standard Class;East;TEC-AC-10004518;44,46
201605;Standard Class;East;TEC-PH-10001552;1,550016
201605;Standard Class;East;TEC-PH-10001835;239,639232
201605;Standard Class;East;TEC-PH-10003988;3,1392
201605;Standard Class;South;FUR-FU-10000755;6,0528
201605;Standard Class;South;OFF-AR-10001662;3,432672
201605;Standard Class;South;OFF-AR-10003373;38,644452
201605;Standard Class;South;OFF-BI-10004308;-3,60856
201605;Standard Class;South;OFF-EN-10001141;19,09971
201605;Standard Class;South;OFF-LA-10000973;1,44648
201605;Standard Class;South;OFF-PA-10000029;3,846528
201605;Standard Class;South;OFF-PA-10002893;10,315008
201605;Standard Class;South;OFF-PA-10003971;6,036212
201605;Standard Class;South;OFF-ST-10000321;-2,916144
201605;Standard Class;South;OFF-ST-10000689;158,20272
201605;Standard Class;South;OFF-ST-10002957;-3,73824
201605;Standard Class;South;TEC-CO-10004722;1343,99616
201605;Standard Class;South;TEC-PH-10004080;-17,13348
201605;Standard Class;West;FUR-CH-10001215;56,10976
201605;Standard Class;West;FUR-CH-10002084;60,806256
201605;Standard Class;West;FUR-CH-10003746;206,71112
201605;Standard Class;West;FUR-CH-10003833;-20,24536
201605;Standard Class;West;FUR-CH-10004860;-96,698448
201605;Standard Class;West;FUR-FU-10000010;12,572112
201605;Standard Class;West;FUR-FU-10001037;21,9699
201605;Standard Class;West;FUR-FU-10001940;26,61824
201605;Standard Class;West;FUR-FU-10002088;14,030352
201605;Standard Class;West;FUR-FU-10003691;17,1171
201605;Standard Class;West;FUR-FU-10004270;3,31056
201605;Standard Class;West;OFF-AP-10001563;57,05721
201605;Standard Class;West;OFF-AP-10002684;97,38558
201605;Standard Class;West;OFF-AP-10003842;7,34226
201605;Standard Class;West;OFF-AR-10000940;4,40559
201605;Standard Class;West;OFF-AR-10003732;1,619072
201605;Standard Class;West;OFF-BI-10000309;32,132464
201605;Standard Class;West;OFF-BI-10000343;-3,88872
201605;Standard Class;West;OFF-BI-10000831;-1,672704
201605;Standard Class;West;OFF-BI-10001658;-14,234304
201605;Standard Class;West;OFF-BI-10001670;-15,834
201605;Standard Class;West;OFF-BI-10002609;1,7433
201605;Standard Class;West;OFF-BI-10002824;15,2184
201605;Standard Class;West;OFF-BI-10003429;-4,944996
201605;Standard Class;West;OFF-EN-10002600;9,04824
201605;Standard Class;West;OFF-FA-10003467;0
201605;Standard Class;West;OFF-LA-10003923;16,872
201605;Standard Class;West;OFF-PA-10000357;8,558712
201605;Standard Class;West;OFF-PA-10000994;214,39728
201605;Standard Class;West;OFF-PA-10001260;16,72488
201605;Standard Class;West;OFF-PA-10001293;17,853696
201605;Standard Class;West;OFF-PA-10001667;14,18755
201605;Standard Class;West;OFF-PA-10003591;27,8964
201605;Standard Class;West;OFF-PA-10004040;8,263164
201605;Standard Class;West;OFF-PA-10004782;16,236288
201605;Standard Class;West;OFF-PA-10004888;19,813248
201605;Standard Class;West;OFF-ST-10000604;28,9377
201605;Standard Class;West;OFF-ST-10000876;16,71936
201605;Standard Class;West;OFF-ST-10001505;0,823446
201605;Standard Class;West;OFF-ST-10004123;0
201605;Standard Class;West;TEC-AC-10000109;30,637728
201605;Standard Class;West;TEC-AC-10000991;14,604492
201605;Standard Class;West;TEC-AC-10001767;17,815545
201605;Standard Class;West;TEC-MA-10000488;1322,38347
201605;Standard Class;West;TEC-MA-10002428;88,3443
201605;Standard Class;West;TEC-PH-10000441;30,691164
201605;Standard Class;West;TEC-PH-10001433;15,293187
201605;Standard Class;West;TEC-PH-10001817;24,8094
201605;Standard Class;West;TEC-PH-10003215;96,8583
201605;Standard Class;West;TEC-PH-10003885;22,56858
201606;First Class;Central;FUR-CH-10003846;-6,0588
201606;First Class;Central;OFF-AP-10003971;4,586868
201606;First Class;Central;OFF-BI-10000320;5,714334
201606;First Class;Central;OFF-LA-10003720;8,209512
201606;First Class;Central;OFF-PA-10000483;49,8778
201606;First Class;Central;OFF-PA-10002986;18,404736
201606;First Class;Central;OFF-ST-10001469;7,384464
201606;First Class;East;FUR-BO-10004218;12,54722
201606;First Class;East;FUR-CH-10003968;8,1627
201606;First Class;East;FUR-FU-10002157;14,859936
201606;First Class;East;OFF-AP-10004859;12,422592
201606;First Class;East;OFF-AR-10001868;0,714
201606;First Class;East;OFF-BI-10000591;4,2012
201606;First Class;East;OFF-BI-10000829;5,043168
201606;First Class;East;OFF-BI-10001460;12,59874
201606;First Class;East;OFF-BI-10001721;24,937632
201606;First Class;East;OFF-BI-10002082;-24,76032
201606;First Class;East;OFF-BI-10003910;11,37996
201606;First Class;East;OFF-EN-10002500;38,81925
201606;First Class;East;OFF-LA-10000081;7,884
201606;First Class;East;OFF-PA-10000157;29,58039
201606;First Class;East;OFF-PA-10000587;4,962048
201606;First Class;East;OFF-PA-10001497;90,486144
201606;First Class;East;OFF-PA-10001534;5,660928
201606;First Class;East;OFF-PA-10001569;11,81952
201606;First Class;East;OFF-ST-10000604;40,1478
201606;First Class;East;OFF-ST-10000777;71,049216
201606;First Class;East;TEC-AC-10000521;2,0772
201606;First Class;East;TEC-AC-10001109;59,704092
201606;First Class;East;TEC-AC-10002167;3,069
201606;First Class;East;TEC-AC-10003038;5,050485
201606;First Class;East;TEC-AC-10003174;94,42404
201606;First Class;East;TEC-PH-10003875;19,928916
201606;First Class;South;OFF-AP-10002118;50,020848
201606;First Class;South;OFF-BI-10002309;7,312032
201606;First Class;South;OFF-PA-10000482;38,516688
201606;First Class;West;FUR-CH-10004853;41,851656
201606;First Class;West;FUR-FU-10000206;4,841658
201606;First Class;West;FUR-FU-10002298;-13,450776
201606;First Class;West;OFF-AR-10001545;1,592448
201606;First Class;West;OFF-AR-10002255;2,906496
201606;First Class;West;OFF-PA-10000350;8,529184
201606;First Class;West;OFF-PA-10003134;23,943136
201606;First Class;West;OFF-PA-10003441;16,01856
201606;First Class;West;OFF-ST-10000736;-13,086368
201606;First Class;West;OFF-ST-10003306;188,50377
201606;First Class;West;TEC-AC-10001013;7,539246
201606;First Class;West;TEC-MA-10002178;-20,871
201606;Same Day;East;FUR-BO-10000362;4,257402
201606;Same Day;East;FUR-FU-10003878;24,105728
201606;Same Day;East;FUR-TA-10001771;59,82382
201606;Same Day;East;OFF-FA-10000624;7,2495
201606;Same Day;East;OFF-PA-10000349;7,162236
201606;Same Day;East;OFF-PA-10002870;5,616
201606;Same Day;East;OFF-SU-10003505;10,19568
201606;Same Day;East;TEC-MA-10003356;255,12165
201606;Same Day;South;OFF-BI-10001524;8,576624
201606;Same Day;South;OFF-BI-10002764;2,107575
201606;Same Day;West;FUR-BO-10004218;34,18765
201606;Same Day;West;OFF-BI-10000773;4,52328
201606;Same Day;West;OFF-PA-10000357;171,727605
201606;Same Day;West;OFF-ST-10001837;32,018688
201606;Second Class;Central;FUR-BO-10004695;314,688024
201606;Second Class;Central;FUR-CH-10000229;-122,808136
201606;Second Class;Central;FUR-CH-10001146;-4,99298
201606;Second Class;Central;FUR-FU-10000576;-370,99712
201606;Second Class;Central;FUR-FU-10001424;-5,22054
201606;Second Class;Central;FUR-FU-10002505;-2,97234
201606;Second Class;Central;FUR-FU-10003919;-28,78656
201606;Second Class;Central;FUR-FU-10004351;-4,254432
201606;Second Class;Central;FUR-TA-10002607;-92,79501
201606;Second Class;Central;OFF-AP-10001242;-148,0832
201606;Second Class;Central;OFF-AR-10003469;3,824128
201606;Second Class;Central;OFF-AR-10004344;8,934948
201606;Second Class;Central;OFF-AR-10004685;1,26399
201606;Second Class;Central;OFF-BI-10001525;-2,08026
201606;Second Class;Central;OFF-BI-10001989;12,92368
201606;Second Class;Central;OFF-PA-10000232;5,806728
201606;Second Class;Central;OFF-PA-10001970;84,093156
201606;Second Class;Central;OFF-PA-10003349;10,61748
201606;Second Class;Central;OFF-PA-10003656;43,199888
201606;Second Class;Central;OFF-ST-10002562;7,293888
201606;Second Class;Central;TEC-MA-10002937;50,974938
201606;Second Class;Central;TEC-PH-10000011;12,649672
201606;Second Class;Central;TEC-PH-10001299;30,237984
201606;Second Class;Central;TEC-PH-10003484;10,58316
201606;Second Class;East;FUR-TA-10001676;-1,7772
201606;Second Class;East;OFF-LA-10003720;9,226476
201606;Second Class;East;OFF-ST-10000563;16,69356
201606;Second Class;East;TEC-AC-10003133;3,359748
201606;Second Class;East;TEC-PH-10003484;103,94175
201606;Second Class;South;FUR-CH-10003535;17,208556
201606;Second Class;South;OFF-AP-10000595;2,317848
201606;Second Class;South;OFF-AP-10001394;65,3184
201606;Second Class;South;OFF-AP-10002311;85,984976
201606;Second Class;South;OFF-BI-10002003;2,61884
201606;Second Class;South;OFF-BI-10003910;-3,084
201606;Second Class;South;OFF-PA-10003039;28,71846
201606;Second Class;South;OFF-PA-10004610;1,9474
201606;Second Class;South;TEC-MA-10003493;-1,664845
201606;Second Class;West;OFF-AP-10001242;52,15104
201606;Second Class;West;OFF-AR-10002335;1,422096
201606;Second Class;West;OFF-LA-10000240;7,764682
201606;Second Class;West;OFF-LA-10001934;8,761035
201606;Second Class;West;OFF-PA-10000418;46,80504
201606;Second Class;West;OFF-PA-10001019;10,141848
201606;Second Class;West;OFF-PA-10001776;20,695275
201606;Second Class;West;OFF-PA-10001870;15,676416
201606;Second Class;West;OFF-ST-10000419;0,423696
201606;Second Class;West;OFF-ST-10003638;29,846448
201606;Second Class;West;TEC-AC-10002402;56,87289
201606;Second Class;West;TEC-AC-10003038;-0,53879
201606;Second Class;West;TEC-MA-10000984;438,1668
201606;Second Class;West;TEC-PH-10003012;86,342193
201606;Standard Class;Central;FUR-CH-10002774;10,185804
201606;Standard Class;Central;OFF-AR-10000122;2,1204
201606;Standard Class;Central;OFF-AR-10001547;0,348075
201606;Standard Class;Central;OFF-BI-10003727;-1,110208
201606;Standard Class;Central;OFF-FA-10002988;2,62305
201606;Standard Class;Central;OFF-LA-10000407;6,460056
201606;Standard Class;Central;OFF-LA-10000973;2,3814
201606;Standard Class;Central;OFF-ST-10001496;109,627596
201606;Standard Class;Central;OFF-ST-10003479;-18,45756
201606;Standard Class;Central;OFF-SU-10002537;16,277976
201606;Standard Class;Central;TEC-PH-10001305;119,751156
201606;Standard Class;Central;TEC-PH-10001433;26,996424
201606;Standard Class;East;FUR-CH-10002965;-16,27938
201606;Standard Class;East;FUR-FU-10004270;21,760668
201606;Standard Class;East;FUR-TA-10003473;39,945006
201606;Standard Class;East;OFF-AP-10001058;24,175584
201606;Standard Class;East;OFF-AP-10004036;14,34888
201606;Standard Class;East;OFF-AR-10003045;7,73955
201606;Standard Class;East;OFF-AR-10003829;3,053352
201606;Standard Class;East;OFF-BI-10000138;4,12776
201606;Standard Class;East;OFF-BI-10001078;14,790696
201606;Standard Class;East;OFF-BI-10002003;3,666376
201606;Standard Class;East;OFF-BI-10004728;20,527416
201606;Standard Class;East;OFF-BI-10004781;-26,53464
201606;Standard Class;East;OFF-BI-10004826;-19,178016
201606;Standard Class;East;OFF-LA-10004093;6,046832
201606;Standard Class;East;OFF-PA-10000241;44,75061
201606;Standard Class;East;OFF-PA-10000246;10,134444
201606;Standard Class;East;OFF-PA-10001745;17,031168
201606;Standard Class;East;OFF-PA-10001870;5,388768
201606;Standard Class;East;OFF-PA-10002160;9,97339
201606;Standard Class;East;OFF-ST-10000617;1,08472
201606;Standard Class;East;OFF-ST-10000689;98,0316
201606;Standard Class;East;OFF-ST-10001713;-47,818176
201606;Standard Class;East;OFF-SU-10000157;13,36272
201606;Standard Class;East;TEC-AC-10002167;3,5145
201606;Standard Class;East;TEC-AC-10003095;131,263902
201606;Standard Class;East;TEC-AC-10004877;0,59616
201606;Standard Class;East;TEC-PH-10003988;4,33384
201606;Standard Class;East;TEC-PH-10004539;110,218968
201606;Standard Class;South;FUR-BO-10003272;-46,4058
201606;Standard Class;South;FUR-CH-10003981;-5,39658
201606;Standard Class;South;FUR-FU-10004306;30,77712
201606;Standard Class;South;FUR-FU-10004845;0
201606;Standard Class;South;FUR-TA-10003715;-149,49018
201606;Standard Class;South;OFF-AP-10000692;20,091624
201606;Standard Class;South;OFF-AP-10002082;-23,5224
201606;Standard Class;South;OFF-BI-10001553;11,77232
201606;Standard Class;South;OFF-BI-10003007;68,361384
201606;Standard Class;South;OFF-LA-10000452;12,38328
201606;Standard Class;South;OFF-PA-10000210;39,91005
201606;Standard Class;South;OFF-PA-10000241;98,70228
201606;Standard Class;South;OFF-PA-10000575;9,862398
201606;Standard Class;South;OFF-PA-10000809;3,120768
201606;Standard Class;South;OFF-PA-10004782;5,412096
201606;Standard Class;South;TEC-AC-10001109;19,7934
201606;Standard Class;South;TEC-AC-10002134;3,283728
201606;Standard Class;South;TEC-PH-10001459;269,885574
201606;Standard Class;South;TEC-PH-10001760;120,8925
201606;Standard Class;West;FUR-FU-10002364;5,329098
201606;Standard Class;West;FUR-FU-10003976;12,959916
201606;Standard Class;West;FUR-FU-10004415;-9,458176
201606;Standard Class;West;FUR-TA-10001771;122,99685
201606;Standard Class;West;FUR-TA-10003392;-83,788236
201606;Standard Class;West;FUR-TA-10004256;-199,68416
201606;Standard Class;West;FUR-TA-10004619;371,35161
201606;Standard Class;West;OFF-BI-10001617;-10,646064
201606;Standard Class;West;OFF-BI-10003305;1,772472
201606;Standard Class;West;OFF-BI-10003784;-2,171904
201606;Standard Class;West;OFF-FA-10004076;1,597068
201606;Standard Class;West;OFF-LA-10000248;9,278505
201606;Standard Class;West;OFF-LA-10001297;11,12832
201606;Standard Class;West;OFF-LA-10001641;3,49272
201606;Standard Class;West;OFF-LA-10003148;7,47684
201606;Standard Class;West;OFF-LA-10003510;56,736952
201606;Standard Class;West;OFF-PA-10000806;42,242508
201606;Standard Class;West;OFF-PA-10003129;66,204576
201606;Standard Class;West;OFF-PA-10003441;13,06368
201606;Standard Class;West;OFF-PA-10004000;2,619001
201606;Standard Class;West;OFF-ST-10000060;30,80052
201606;Standard Class;West;TEC-AC-10000397;7,739788
201606;Standard Class;West;TEC-AC-10002018;6,402141
201606;Standard Class;West;TEC-PH-10001198;22,162815
201606;Standard Class;West;TEC-PH-10004434;46,916345
201606;Standard Class;West;TEC-PH-10004833;-7,9348
201607;First Class;Central;OFF-AP-10003849;211,1138
201607;First Class;Central;OFF-FA-10001135;0,066528
201607;First Class;Central;OFF-PA-10000552;5,59872
201607;First Class;East;FUR-BO-10001811;162,5292
201607;First Class;East;FUR-FU-10000221;10,19048
201607;First Class;East;OFF-BI-10000145;0,922896
201607;First Class;East;OFF-EN-10003567;24,586828
201607;First Class;East;OFF-ST-10002486;0,47464
201607;First Class;East;OFF-SU-10004115;0,81424
201607;First Class;East;TEC-CO-10001449;159,357344
201607;First Class;South;FUR-CH-10000665;0
201607;First Class;South;OFF-BI-10003694;4,994496
201607;First Class;South;OFF-PA-10000520;14,660352
201607;First Class;South;TEC-AC-10003095;129,938004
201607;First Class;South;TEC-PH-10002070;4,90282
201607;First Class;South;TEC-PH-10002262;38,467264
201607;First Class;West;FUR-BO-10004409;-78,85878
201607;First Class;West;OFF-AP-10004052;0,58302
201607;First Class;West;OFF-AR-10004456;19,52976
201607;First Class;West;OFF-BI-10000201;-1,66788
201607;First Class;West;OFF-BI-10000545;-876,64896
201607;First Class;West;TEC-CO-10000971;364,48785
201607;First Class;West;TEC-PH-10004100;12,204416
201607;Same Day;Central;FUR-FU-10000221;7,59968
201607;Same Day;Central;OFF-BI-10002215;7,57712
201607;Same Day;Central;OFF-BI-10003364;24,362784
201607;Same Day;Central;OFF-PA-10000788;5,163264
201607;Same Day;Central;TEC-PH-10001198;13,97655
201607;Same Day;Central;TEC-PH-10002564;7,91736
201607;Same Day;East;OFF-AR-10000914;1,021416
201607;Same Day;East;OFF-BI-10001116;-5,773152
201607;Same Day;East;OFF-BI-10001658;-41,26752
201607;Same Day;East;OFF-PA-10000167;46,08275
201607;Same Day;East;OFF-ST-10002276;4,83488
201607;Same Day;East;OFF-ST-10004340;9,749824
201607;Same Day;South;OFF-LA-10001474;13,34161
201607;Same Day;South;OFF-PA-10001950;37,49247
201607;Same Day;South;TEC-AC-10001635;6,7848
201607;Same Day;South;TEC-AC-10002345;7,105
201607;Same Day;South;TEC-MA-10000904;-315,999684
201607;Same Day;West;OFF-AR-10001419;11,82006
201607;Same Day;West;OFF-PA-10004965;3,54645
201607;Same Day;West;TEC-PH-10002824;44,28785
201607;Second Class;Central;FUR-CH-10000785;-14,767968
201607;Second Class;Central;FUR-FU-10004973;-29,84256
201607;Second Class;Central;OFF-AR-10000588;2,85696
201607;Second Class;Central;OFF-FA-10000624;10,74
201607;Second Class;Central;OFF-FA-10000936;13,72259
201607;Second Class;Central;OFF-PA-10001609;6,851754
201607;Second Class;Central;TEC-PH-10004345;117,67095
201607;Second Class;East;FUR-BO-10004695;16,722552
201607;Second Class;East;FUR-CH-10002126;13,858064
201607;Second Class;East;FUR-FU-10001847;5,276016
201607;Second Class;East;FUR-FU-10004164;12,8502
201607;Second Class;East;OFF-AR-10003338;5,4126
201607;Second Class;East;OFF-AR-10004999;12,1394
201607;Second Class;East;OFF-BI-10000042;4,331808
201607;Second Class;East;OFF-BI-10000301;-1,53986
201607;Second Class;East;OFF-BI-10001031;3,344976
201607;Second Class;East;OFF-BI-10002160;3,552444
201607;Second Class;East;OFF-BI-10002764;2,469012
201607;Second Class;East;OFF-BI-10004728;7,87106
201607;Second Class;East;OFF-EN-10001509;5,0337
201607;Second Class;East;OFF-FA-10002988;6,963243
201607;Second Class;East;OFF-LA-10001074;47,819492
201607;Second Class;East;OFF-PA-10001461;24,240384
201607;Second Class;East;OFF-ST-10000604;20,6822
201607;Second Class;East;OFF-ST-10004634;4,0356
201607;Second Class;East;TEC-AC-10000358;16,229328
201607;Second Class;East;TEC-AC-10000487;2,31693
201607;Second Class;East;TEC-AC-10004595;62,9748
201607;Second Class;East;TEC-PH-10000148;-5,518152
201607;Second Class;East;TEC-PH-10003437;54,59272
201607;Second Class;South;FUR-CH-10003061;-3,23964
201607;Second Class;South;FUR-FU-10001940;-2,789184
201607;Second Class;South;OFF-PA-10002923;25,4488
201607;Second Class;South;TEC-CO-10003763;850,48785
