TransactionID;CustomerID;TransactionDate;TransactionTime;ProductCategory;ProductSubcategory;ProductDetail;TransactionValue;PaymentMethod;CustomerAge
3e60cd52-ebd8-4bf8-93be-45b191eb0b34;SC-20725;14/11/2023;5:03:33;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;482.79;Bank Transfer;21
83f1e333-6bc3-4487-a409-65a60c90e885;VM-21685;13/02/2024;17:09:40;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;553.1;Debit Card;49
9f11b459-fd41-49d5-966a-e07e417f926e;PS-19045;25/03/2023;12:30:01;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;714.71;Bank Transfer;23
a4ee0fa5-9668-4b11-af46-37287774eb07;MH-17440;14/02/2023;21:13:22;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;916.7;Bank Transfer;78
4df3624a-12a7-40cf-905e-cb2be59b9d95;NF-18475;8/01/2024;7:57:31;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;889.19;PayPal;24
b6373e53-dc2a-4146-b845-ab2f6d38c49f;JL-15130;18/02/2023;20:47:16;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;122.09;Credit Card;39
8fa6c9c3-51e0-4f72-919c-b493c0513508;AF-10885;11/07/2023;23:05:32;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;231.45;Debit Card;23
b45b2eeb-492a-4e82-9a5b-bb8a31d4d0f3;AS-10135;14/06/2023;13:19:20;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;346.46;Debit Card;62
7ef873f2-0e6a-45d3-8ae4-f6009b041feb;NP-18670;13/05/2023;22:31:09;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;556.59;Credit Card;75
10e0d3da-3111-4662-90ef-a2b85d6f23db;CD-12280;11/04/2023;22:03:26;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;600.57;PayPal;35
d1966cdf-03cd-47b0-90ad-1d8024f6e274;DS-13030;22/01/2023;14:03:27;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;297.2;Debit Card;55
6ad237f7-dc30-420e-8796-a8765203fcc8;MG-17890;19/01/2024;9:29:16;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;161.4;Debit Card;31
23676689-36ef-40a9-8881-4fb1a8cc243b;JR-15700;8/05/2023;8:20:53;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;597.78;Credit Card;24
2755ff7a-45c8-49ab-acea-85d34a8c4636;TB-21400;31/01/2023;8:48:14;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;527.56;Credit Card;60
f7421043-2fb8-4ae7-9d3d-a7e61810abf4;TG-21310;12/04/2023;23:09:50;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;940.42;Debit Card;21
610c0fbe-0868-4065-89c5-66964aabda34;CK-12325;26/04/2023;14:50:26;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;62.43;Bank Transfer;79
c70831fc-afad-4b6c-b678-fd12a5a3aea1;GM-14455;29/07/2023;9:41:52;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;21.71;Credit Card;20
c7234bba-5776-412a-9538-c62e7affdf0b;JW-16075;8/11/2023;8:30:29;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;724.64;PayPal;19
c552d695-2ae5-4f0f-a879-a91003e8c808;Co-12640;23/10/2023;4:06:34;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;713.66;Credit Card;76
e19542e1-364d-4b61-9220-96419dc7db47;SC-20020;20/06/2023;4:13:08;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;20.58;Debit Card;61
83b55b19-c83d-4cc0-b1b7-aeef9030d5d7;SC-20305;10/12/2023;3:32:20;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;331.06;Bank Transfer;38
e45e1830-9a38-4d5e-a554-0ef364ad75b6;SR-20740;25/02/2023;4:14:21;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;381.49;Credit Card;52
7414a0eb-b853-401b-a867-f04ca6862d1d;ME-18010;2/01/2024;7:29:58;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;31.77;Credit Card;80
d9c94b66-4cbd-47a0-92d9-140bf6732260;ML-17395;29/02/2024;10:59:51;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;175.32;Debit Card;19
970238a6-0dcc-4660-8909-f1bf70cb6f25;PB-19105;30/01/2023;18:39:41;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;820.93;Credit Card;80
a3142354-df52-49d3-a749-0b51c583af82;BD-11635;6/07/2023;12:00:26;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;707.34;PayPal;36
b5c3c7d4-07dd-41b9-bad5-9a0a9d71c7dd;JP-15520;22/10/2023;18:49:39;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;895.21;Credit Card;56
b7dbb2ad-ea4b-41f0-852c-655b99000b3a;BT-11440;15/12/2023;7:02:27;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;322.08;Bank Transfer;25
bfc02700-bab1-4bde-8cb3-41de03bddd5d;RW-19630;21/02/2024;16:48:44;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;148.5;Credit Card;48
6dad0d38-afe3-44c4-988f-4b855f235dbf;ML-17410;24/02/2023;10:27:14;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;643.52;PayPal;32
e19089be-6c3e-4ec7-a74b-988b1ffdf839;PJ-18835;8/02/2024;6:00:36;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;101.97;Credit Card;61
794ed7e3-08b8-4945-85bd-04ed9721d754;SB-20170;13/08/2023;20:02:17;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;270.3;Debit Card;42
41698a85-958b-4da1-b302-702c431a3562;KT-16480;18/11/2023;5:26:39;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;564.18;Credit Card;80
13a030e2-ed7e-4733-a75c-d8912d3a48b4;TH-21100;4/11/2023;16:33:23;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;737.65;Credit Card;33
ae0c4920-848c-4a5d-a3e5-f12e2fea594b;SS-20875;25/01/2023;7:58:22;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;587.57;Bank Transfer;64
e3f4c2aa-280f-4e90-bf1c-0287d9dd0c2c;HJ-14875;9/09/2023;12:09:25;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;773.9;PayPal;65
495c0c81-4c7b-4204-b595-37737889a2f2;BD-11725;23/10/2023;5:48:33;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;975.37;PayPal;20
76f34ddf-9f87-4355-bbad-8b85118ae32e;RB-19645;2/06/2023;9:03:10;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;125.68;Debit Card;62
6dbd38cf-b4b7-4417-8c87-1884de0e1c93;SF-20965;13/02/2024;9:06:19;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;319.3;PayPal;33
839e8b8b-f6b8-460a-8068-120e46551eb4;DB-13615;28/04/2023;19:23:02;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;906.1;Debit Card;25
88c3e522-1f29-4d45-92a1-eff686cae65f;CC-12145;26/08/2023;14:26:54;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;861.78;Debit Card;54
e3abf77b-d82d-432b-9347-6f913314af46;MV-18190;13/11/2023;0:24:58;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;168.97;Debit Card;34
9dc15819-1d92-4408-bb20-90615add3622;KC-16675;6/07/2023;2:36:09;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;509.06;Debit Card;61
fe974d84-de89-4f72-8535-a70a9cef9a4c;JG-15310;2/03/2024;6:05:42;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;934.49;PayPal;70
72435005-2967-485c-8f16-37dce63d3d1c;HA-14905;15/04/2023;17:43:05;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;89.01;Debit Card;72
44557c87-a36a-4676-a1bd-6d02c249cf07;DJ-13630;4/01/2023;5:03:35;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;381.33;PayPal;22
f8742ab7-212d-4759-8c94-b05da50d96f8;TD-20995;2/07/2023;10:23:02;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;593.67;PayPal;43
77f91db2-4dae-49ac-be28-9e00b50e42ec;TT-21220;20/08/2023;10:59:24;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;546.06;Debit Card;23
cefb155b-b4e9-46d1-bf00-830e8e90d9af;NF-18475;6/03/2024;2:53:01;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;309.64;Debit Card;24
1e5d81a6-ea1b-4834-a205-79de9b3d2e77;CC-12100;23/03/2024;19:48:38;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;462.51;Credit Card;38
05456d2e-7536-4387-8f57-25a290b616b4;GT-14710;12/01/2024;1:10:52;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;92.21;Credit Card;62
57e1116c-6f9a-499f-a021-8f067e6cc637;ME-17320;6/10/2023;9:22:19;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;519.65;Bank Transfer;38
156e388e-f2de-408d-a8fe-9f4673ab918e;DG-13300;28/11/2023;1:54:57;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;646.39;Credit Card;61
0b58b239-8d5e-4dbb-913a-52fcc0b41120;MS-17710;15/05/2023;18:57:23;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;442.44;Credit Card;66
4223be2d-4116-46e8-b53b-368e841d2f37;SS-20140;4/03/2024;17:42:22;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;80.44;PayPal;22
fe83c4c9-114b-4318-874a-0aff2981c4b4;HM-14860;10/03/2024;8:56:29;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;463.94;Debit Card;52
fba4d320-1849-4328-a8cf-9f34690fd058;RD-19660;14/03/2023;18:59:58;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;12.27;Debit Card;32
a9334120-4d32-4f01-85d4-ffcd566bb868;KC-16540;13/12/2023;6:54:58;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;442.97;Bank Transfer;33
a547abc2-7203-4b5d-b899-4c5224ce0be6;SP-20620;13/05/2023;15:24:20;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;678.77;Debit Card;20
edf17361-4283-402f-b496-061d2b4f195e;SU-20665;1/11/2023;10:46:28;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;86.8;Bank Transfer;39
086049b7-0b05-4326-bd8b-9e47f7affa68;RS-19420;21/09/2023;10:16:51;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;326.89;Credit Card;37
6c9960d3-5b1b-4c62-8698-ad3b8b862fad;RC-19825;19/01/2023;1:54:37;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;331.05;Credit Card;19
40c4290f-cbc9-460d-bac2-51f6cdba8976;AG-10525;24/08/2023;13:35:37;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;492.1;Debit Card;49
01ad2b03-8985-4daf-ac3a-455bde9b2181;KW-16570;8/09/2023;21:58:11;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;329.6;PayPal;60
2e4f78db-14c2-4e39-adf7-31b77061c391;PB-18805;30/10/2023;0:33:47;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;989.79;Credit Card;50
006249a9-2bdc-4582-9d51-e32f868af6d6;Dp-13240;17/08/2023;13:48:04;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;753.51;Bank Transfer;29
fdde2595-04ac-404a-90f2-83fca2963639;EB-13930;2/12/2023;13:59:04;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;591.86;Credit Card;76
2974711a-f1ce-4ef3-a7b1-a64fc95ddddf;SU-20665;23/02/2023;21:12:33;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;480.96;PayPal;39
da827418-4366-433a-b124-c81f47570612;TS-21340;11/02/2024;4:20:50;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;930.81;Credit Card;66
ad082157-95b3-48a6-bbd9-8f4080687c46;SS-20590;26/05/2023;23:11:39;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;972.35;PayPal;63
0ea4dd00-a29a-4518-b9b1-927b62a7d504;MO-17800;10/06/2023;12:42:26;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;350.65;Debit Card;33
17c28cbc-6789-4919-a2ad-15ee043933da;BD-11770;22/06/2023;21:59:06;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;693.38;Bank Transfer;63
591222f6-9c4b-4de5-8f15-7d584de6ff5a;VF-21715;26/03/2024;1:00:14;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;822.24;Bank Transfer;69
e82f2517-5afa-41fe-8c66-06e37e2d1196;CK-12760;19/06/2023;5:25:06;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;103.81;Credit Card;23
0a821228-237b-41e2-8eb7-6cc37c790c9a;RH-19510;8/03/2024;16:48:43;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;32.0;Debit Card;27
e5c160e5-19cf-4463-874f-b77f56a7abe0;BO-11350;25/11/2023;11:30:12;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;961.65;Bank Transfer;77
e54ebcad-8bd5-4992-a0cb-9ad725cf7ae2;MC-17635;9/12/2023;8:13:47;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;441.68;Debit Card;35
89c10e1c-1d8f-4f4d-bb1f-3f2cfb9c62d9;AR-10405;10/07/2023;23:16:09;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;485.32;Bank Transfer;65
01382b45-a65f-402d-97bc-0d53abe1e815;RW-19690;9/07/2023;5:08:53;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;959.6;Credit Card;26
2c7fc4ab-1701-45ac-af62-a4b4b5da20c8;EH-13765;27/09/2023;2:31:54;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;994.38;Debit Card;34
ac0d6589-850e-4071-bb71-3f3328bc337b;BH-11710;6/04/2023;10:59:17;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;96.23;Debit Card;45
1b781c94-82f0-4e24-88bd-7af71093d961;GB-14530;14/05/2023;16:47:50;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;162.5;PayPal;49
bf71e9fb-d583-4c46-923a-2b760f5963cd;BN-11470;1/07/2023;9:17:28;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;325.17;PayPal;33
043c2eb9-01bf-497c-920f-02fa49480dbd;RH-19600;29/01/2023;3:32:33;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;123.25;Credit Card;25
ce3d7e1c-f3dc-4b56-827f-5b419d0d67a0;RF-19840;16/03/2023;5:56:14;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;988.87;Bank Transfer;48
36eaa73f-c799-4b83-9a82-cfab44e5d0b9;NS-18505;27/08/2023;19:11:03;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;170.69;PayPal;42
97df3c0c-0598-4b9d-b421-c19848406dd8;EN-13780;6/12/2023;22:15:46;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;452.31;Bank Transfer;26
2d2aa1d2-185f-4fb1-8c17-9cd31ce7d607;JL-15130;10/08/2023;16:57:37;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;90.85;PayPal;39
3853ca1e-2d80-4814-aa40-e7ef01d0beb7;PM-19135;12/06/2023;11:49:44;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;710.29;Bank Transfer;50
21e0c1ab-ba92-4125-806e-a19dcb4b514c;CP-12340;20/11/2023;13:03:24;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;149.5;Debit Card;70
77925ca2-bfba-4f0a-b5fb-72385829d3e4;KB-16405;15/07/2023;13:56:14;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;57.82;PayPal;78
f969dde0-f2a8-4eb5-9e33-c3b94d99e218;MP-17965;25/04/2023;8:53:10;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;321.06;Bank Transfer;75
1d9227af-f871-47ad-8a39-47d0d5407131;SJ-20500;9/05/2023;16:01:05;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;264.28;Debit Card;73
bbcc9825-b631-482e-9e06-7b3c9b742ae6;ME-18010;21/03/2023;23:53:26;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;46.59;PayPal;80
16f7fa79-72a6-4971-8a8e-e8b65d23ec9c;KL-16555;18/02/2023;8:09:18;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;113.99;Debit Card;33
9ac14d50-610f-43ac-aa5d-dab06c1a5eb6;JP-16135;19/07/2023;20:29:40;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;60.61;Debit Card;80
0b7c8fdc-03ff-45b9-a113-f5ab4d763042;JF-15295;2/01/2023;5:19:10;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;36.86;Credit Card;68
da496c82-8b6f-4265-bc97-26886cf1c505;SM-20320;11/02/2023;23:31:18;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;448.96;Debit Card;33
585ada36-fc8f-4eea-b69b-05f47978ea75;EM-14200;8/03/2024;11:05:34;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;747.19;PayPal;57
e976d0f2-c62b-4d0a-a9f5-ffcb05456547;JS-15595;26/07/2023;17:31:12;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;996.99;Credit Card;79
b154ac67-7945-424d-854a-5383fe37326d;SS-20515;22/11/2023;14:09:44;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;85.78;Credit Card;22
5ea68b0b-d940-4ed7-91a5-006f0d144843;CT-11995;24/03/2024;3:25:13;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;161.15;Bank Transfer;31
28fe4d4e-bb58-494c-850a-73cfba950c96;CC-12475;31/05/2023;10:00:05;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;599.93;Bank Transfer;39
f32ac773-fa84-41dd-bfcf-e278c85d3de4;VM-21685;4/03/2024;15:26:00;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;172.27;PayPal;49
e7873b7f-4eff-459f-96ba-6edaf06d6f2d;VB-21745;21/01/2023;13:12:30;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;630.49;Credit Card;54
6350a2ed-cc72-42ad-a967-b38984460ba0;JM-15865;9/12/2023;3:32:50;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;162.78;Debit Card;31
75f2f1fc-0f2b-4cdb-a68f-db982ec3ee52;DM-13015;31/10/2023;1:27:39;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;164.21;Bank Transfer;60
f0eee72b-ca6f-4406-b991-7baa8c9c8f67;EC-14050;23/02/2024;10:21:17;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;452.42;Bank Transfer;29
7fecc6ca-46c9-483b-9e0c-bfbeb12eb047;JE-15610;5/09/2023;2:46:09;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;684.3;Debit Card;69
f9a0db57-3980-42e6-8977-d032f78fb951;FM-14380;2/06/2023;21:21:50;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;975.63;Debit Card;51
de0799fc-ec68-46f3-8663-ba5aac78ed73;TB-21625;9/03/2023;22:14:22;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;732.66;Credit Card;30
5111b232-e6bd-4bb8-a55e-f6c2ebfdbedd;SP-20650;17/02/2023;9:43:09;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;708.08;Bank Transfer;60
eca3509e-2694-4fc9-9a61-a98ef92181e9;AS-10045;23/02/2023;10:22:04;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;190.67;Bank Transfer;70
64bc638e-f63b-494b-9569-0a9c0adb475f;SM-20320;8/05/2023;2:05:14;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;178.15;Bank Transfer;33
786e2996-366e-49f7-ae30-c184eff85a6b;CM-12715;10/12/2023;0:20:45;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;488.79;Bank Transfer;20
043bba6c-f86f-4e5d-aaf8-33ecd3adc5a9;JF-15415;15/01/2023;12:51:17;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;715.41;Bank Transfer;72
20fc2a67-e46c-4ab4-8bad-ad57e35f5590;NZ-18565;18/10/2023;15:18:18;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;767.72;Debit Card;77
2b277e91-9db5-4201-ab96-37c6d02dcf80;ZD-21925;17/02/2024;16:09:31;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;624.1;Bank Transfer;78
78c75a6d-aba8-4dd9-8251-d23e41fc2f44;ML-17410;14/09/2023;1:55:19;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;960.29;Debit Card;32
02fd6ed3-0cfa-4aa0-a91f-42792889e381;BW-11200;7/01/2024;8:56:12;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;934.96;Credit Card;73
72e30977-5647-4fe5-8b56-0790ad4e28d5;KT-16465;20/08/2023;11:42:04;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;686.85;Credit Card;45
273b572d-9aff-418d-af55-9962b6058721;JD-16150;22/09/2023;13:21:22;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;710.59;Credit Card;66
cf04bfa3-9a9d-4134-b2c8-2399dc5169af;VP-21730;18/05/2023;5:41:09;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;69.54;Credit Card;75
7c452c15-737f-49da-a776-c1cf45829df8;AH-10465;20/02/2024;15:52:41;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;787.11;Bank Transfer;21
d16bb38e-5c5a-474b-af9d-c979abd8cb81;JL-15130;16/10/2023;17:08:35;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;250.32;Debit Card;39
bdc59ef5-516c-416a-884b-bc46ee626e69;MV-18190;16/08/2023;8:08:36;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;250.63;PayPal;34
957af7c9-9efb-4a5e-8b3a-d9834211f860;BP-11050;7/10/2023;23:54:25;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;836.4;Credit Card;67
9ef1fa99-4339-4ef8-ab08-5122db13c0f4;NL-18310;22/07/2023;17:21:56;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;927.89;PayPal;23
efb74d63-c870-4c78-95a3-d2ff456e7131;JH-15985;21/11/2023;17:07:56;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;320.94;Bank Transfer;46
bda8070c-50e5-459a-a10c-0a0e986371ff;MP-17470;15/06/2023;13:15:26;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;645.77;Bank Transfer;58
15c1a667-eedf-4716-8576-bdfb2bb90706;SC-20680;4/09/2023;9:09:44;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;281.67;Bank Transfer;77
7dc210c1-3f6e-4870-ad5c-4774773e3fa0;CA-12265;19/11/2023;3:22:39;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;168.45;Debit Card;69
5ddbe117-5416-4302-b677-d85e02a1403a;AH-10120;8/06/2023;2:21:01;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;304.55;Debit Card;20
7339848a-98d8-43c4-8d77-f56f1dea6677;NB-18655;23/02/2024;1:58:47;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;775.8;Credit Card;43
e645b5db-4adf-4736-8fe6-928f55242809;BG-11035;21/02/2024;18:52:58;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;33.81;Credit Card;19
9ce7a58d-8b28-41eb-a8f0-06201c1c52e4;GW-14605;7/01/2023;14:04:45;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;440.95;Bank Transfer;46
25c057ee-75bb-4ac4-a21b-0d4cc6bc12c5;KM-16720;12/10/2023;1:05:21;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;641.84;Bank Transfer;54
7305eb4a-617b-4207-b0f0-0171a86a4b49;ML-17410;11/01/2023;21:17:52;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;793.12;Debit Card;32
fd22ce51-fe5f-4c54-8280-79f6e74dd6c5;SJ-20215;5/04/2023;0:32:44;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;59.17;Credit Card;33
223c4752-70f6-4a36-9a89-f50308a546a1;CV-12295;25/11/2023;0:22:52;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;98.24;Bank Transfer;23
8ed85c1e-4f2b-42ad-b74d-2ed5ed7b8785;TC-21145;8/09/2023;17:25:05;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;863.2;Credit Card;74
9307efdd-8ee7-44f7-ac11-598c5c8e6c6b;GH-14425;5/01/2023;23:52:40;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;509.68;PayPal;51
898d296b-d55e-45e3-a377-bf409b85ddef;RP-19390;31/05/2023;4:31:28;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;735.58;PayPal;31
81a16003-b8ea-495b-8d9d-d976e3e00729;FM-14290;2/09/2023;5:52:08;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;432.71;Credit Card;70
90b55652-f0e6-46c8-9183-1385650b102d;AG-10390;18/01/2024;0:38:48;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;924.83;Debit Card;32
82ba745e-e7e5-4926-90ea-4bca16606de6;CM-12235;5/03/2024;23:58:14;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;767.01;Credit Card;22
e71b0ffc-55de-4447-b3ad-f80cae5db4f8;SW-20245;18/03/2023;16:10:07;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;652.56;PayPal;42
898ae662-5167-4a5e-8213-282dd01057b3;GM-14500;25/02/2024;5:59:32;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;253.94;PayPal;70
4325da58-7974-4a75-8c2d-9f41bde3c261;CG-12520;16/09/2023;23:54:05;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;97.65;Credit Card;50
1e208656-1978-4740-bbf0-9d21b33790a8;EP-13915;29/08/2023;7:45:37;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;483.74;Bank Transfer;80
f167b760-dd40-428c-9ea7-f4304e216a85;DG-13300;20/03/2024;3:22:54;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;635.33;Debit Card;61
5aca2786-7bd1-453f-9aac-10fb92a9f6d9;VG-21805;11/01/2023;21:53:27;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;963.93;Debit Card;55
33ffc37e-4313-44eb-ad2f-93e762341ba9;MB-17305;24/03/2023;8:17:03;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;802.82;PayPal;30
c69acfa5-8016-4168-9f68-d28fdf2ccc56;BF-11005;24/08/2023;8:17:26;Toys & Games;Educational Toys;LEGO Mindstorms Robot Inventor;160.57;Debit Card;65
